"abstract","web_url","snippet","lead_paragraph","print_section","print_page","pub_date","_id","word_count","uri"
"  Pangloss was the ever-optimistic tutor in Voltaire's ''Candide.'' Whatever calamity befell the innocent Candide, be it shipwreck or public torture, the happily deluded Pangloss inevitably proclaimed that this was the best of all possible worlds, and that everything that happened was for the best.   Today, Pangloss has found a new calling - energy analysis. He optimistically reassures us that the energy crisis is ''largely a media event'' - that there is no energy problem, there never was an energy problem and there is never going to be one.","https://www.nytimes.com/1982/11/09/opinion/pangloss-on-the-energy-future-wishful-thinking.html","","Pangloss was the ever-optimistic tutor in Voltaire's ''Candide.'' Whatever calamity befell the innocent Candide, be it shipwreck or public torture, the happily deluded Pangloss inevitably proclaimed that this was the best of all possible worlds, and that everything that happened was for the best.","A","31","1982-11-09T05:00:00+0000","nyt://article/7f2fb0a8-cefa-5697-b1fb-159a4628e7a0",800,"nyt://article/7f2fb0a8-cefa-5697-b1fb-159a4628e7a0"
"  Indonesia reduced the contract price of its top-selling Minas crude oil by 47 cents a barrel today and cut prices of other grades by as much as $1.30, the director of the state-owned Pertamina oil company said. The new Minas price is $34.53.","https://www.nytimes.com/1982/11/12/business/jakarta-cuts-its-oil-prices.html","","Indonesia reduced the contract price of its top-selling Minas crude oil by 47 cents a barrel today and cut prices of other grades by as much as $1.30, the director of the state-owned Pertamina oil company said. The new Minas price is $34.53.","D","14","1982-11-12T05:00:00+0000","nyt://article/70fcaefd-3fed-54c6-8f7b-c1815a09af68",148,"nyt://article/70fcaefd-3fed-54c6-8f7b-c1815a09af68"
"  Stock prices retreated. The Dow Jones industrial average fell 14.81 points, to 1,039.92. Oil issues were off, largely in reaction to the possibility of a 5-cent rise in the Federal gasoline tax. Volume rose to 95.1 million shares. (Page 29.)   The availability of reserves to the banking system tightened in the week ending Wednesday. Analysts said the shift may stir worries about rising interest rates. (32.) The dollar was mixed, while gold rose $3.50 an ounce, to $408, in New York. (35.) Pork belly futures prices again advanced sharply. (35.)","https://www.nytimes.com/1982/11/13/business/business-digest-saturday-november-13-1982-markets.html","","Stock prices retreated. The Dow Jones industrial average fell 14.81 points, to 1,039.92. Oil issues were off, largely in reaction to the possibility of a 5-cent rise in the Federal gasoline tax. Volume rose to 95.1 million shares. (Page 29.)","1","29","1982-11-13T05:00:00+0000","nyt://article/77c96611-9756-5168-8f16-47a38f8bf10a",715,"nyt://article/77c96611-9756-5168-8f16-47a38f8bf10a"
"  Nigeria today canceled plans to hold the next OPEC ministerial meeting in Lagos. But the Government denied that it had taken the action to prevent its capital from becoming the scene of a showdown between Nigeria and Saudi Arabia over oil prices.   In a statement, Mallam Yahaya Dikko, oil adviser to President Shehu Shagari, said Nigeria did not regard holding the meeting here ''as a national priority or as a matter of great importance.'' Mr. Dikko is president of the Organization of Petroleum Exporting Countries.   ''When it became apparent that some member states felt that an alternative venue would be more appropriate, we took the view that this was a minor matter and ourselves suggested an alternative venue,'' Mr. Dikko said. Oil industry sources said the meeting, scheduled for Dec.9, would probably be held in Geneva or Vienna, OPEC's headquarters.","https://www.nytimes.com/1982/11/13/business/price-talks-by-opec-are-shifted.html","","Nigeria today canceled plans to hold the next OPEC ministerial meeting in Lagos. But the Government denied that it had taken the action to prevent its capital from becoming the scene of a showdown between Nigeria and Saudi Arabia over oil prices.","1","29","1982-11-13T05:00:00+0000","nyt://article/b80babbe-ae77-5a9d-9ea8-2d2231e6835a",660,"nyt://article/b80babbe-ae77-5a9d-9ea8-2d2231e6835a"
"  An oil discovery off the southern California coast that has been the talk of the industry in recent weeks now seems certain to become the biggest find since Alaska's Prudhoe Bay field was discovered in 1968.   According to some trade association officials, securities analysts and others familiar with the early results, the new Point Arguello field, 15 miles off Point Conception and about 65 miles from Santa Barbara, may well contain one billion barrels of recoverable crude oil, perhaps far more.   ''It's a tremendous new discovery,'' said Stephen Chamberlain, a specialist at the American Petroleum Institute. Only about a dozen bigger fields have ever been found in the United States, analysts said.","https://www.nytimes.com/1982/11/15/business/experts-predict-california-oilfield-will-be-biggest-find-since-1968.html","","An oil discovery off the southern California coast that has been the talk of the industry in recent weeks now seems certain to become the biggest find since Alaska's Prudhoe Bay field was discovered in 1968.","A","1","1982-11-15T05:00:00+0000","nyt://article/73889f07-8767-5a38-b3d0-e4578375ce9b",957,"nyt://article/73889f07-8767-5a38-b3d0-e4578375ce9b"
"  Saudi Arabia's oil minister was quoted by a Kuwaiti newspaper today as saying he favored retaining the benchmark price of $34 a barrel set by the Organization of Petroleum Exporting Countries, but that he did not rule out a reduction.   Sheik Ahmed Zaki Yamani told Al Watan that he would prefer holding the price at $34 a barrel.","https://www.nytimes.com/1982/11/19/business/yamani-hints-oil-price-flexibility.html","","Saudi Arabia's oil minister was quoted by a Kuwaiti newspaper today as saying he favored retaining the benchmark price of $34 a barrel set by the Organization of Petroleum Exporting Countries, but that he did not rule out a reduction.","D","2","1982-11-19T05:00:00+0000","nyt://article/0b6821c2-df8d-5145-bd06-cbd88a653cef",160,"nyt://article/0b6821c2-df8d-5145-bd06-cbd88a653cef"
"  When the Council of Energy Resource Tribes was formed in 1975 by leaders of 25 of the West's largest Indian reservations, it boldly compared itself to the Organization of Petroleum Exporting Countries.   Like the international oil cartel, the council reasoned that it could wield the vast reserves of coal, uranium and other minerals buried beneath the reservations to earn not only increased revenue but also a larger measure of national political influence.   While the organization has continued to push for a stronger Indian role in managing tribal resources, however, the recession and a worldwide oil glut have deprived it of any real opportunity to use its combined resources as leverage in the market.   Leaders of the energy council, who are gathered here this week for the organization's annual meeting, may now be facing an even more serious internal challenge. The Navajos, who control by far the largest share of the mineral resources on Indian land and are the nation's largest Indian tribe, said they might drop out of the council.","https://www.nytimes.com/1982/11/21/us/navajos-may-quit-indian-opec-unit.html","","When the Council of Energy Resource Tribes was formed in 1975 by leaders of 25 of the West's largest Indian reservations, it boldly compared itself to the Organization of Petroleum Exporting Countries.","1","36","1982-11-21T05:00:00+0000","nyt://article/5a399192-4ebe-5790-9a9a-ff8fb63be6f7",896,"nyt://article/5a399192-4ebe-5790-9a9a-ff8fb63be6f7"
"Drop in OPEC Output Is Seen   TULSA, Okla., Nov. 22 (Reuters) - Oil production in the Organization of Petroleum Exporting Countries is not expected to exceed 19.5 million barrels a day in the fourth quarter, the Oil and Gas Journal said today.   The magazine said OPEC had been expected to produce more than 20 million barrels daily in the current quarter.","https://www.nytimes.com/1982/11/23/business/no-headline-050328.html","","Drop in OPEC Output Is Seen","D","8","1982-11-23T05:00:00+0000","nyt://article/7a609cef-7e9e-5eb5-940c-bdabaf87bf79",209,"nyt://article/7a609cef-7e9e-5eb5-940c-bdabaf87bf79"
"  After years of unfettered spending, Nigeria's leaders are seeking to lower the expectations of their citizens, and have warned that the economic future can no longer be computed on high oil production levels or high oil prices.   The implication for American business executives, a Western economist said, is that ''this may be the time to survey the market'' rather than to embark on new investment.   For, like many other OPEC members, Nigeria has been caught in a recession caused by the abundance of oil on world markets, the increased proportion of competitive non-OPEC oil available to buyers, improved energy conservation in the West and the general slowdown in Western economies.   Nigeria is America's second-largest supplier of imported oil after Saudi Arabia and a substantial buyer of United States foodstuffs. Its income has been steadily falling since 1980, when production of highpriced oil was the main element in export earnings of more than $26 billion. The projection for this year among Western economists is that export earnings will be about $16 billion.","https://www.nytimes.com/1982/11/26/business/world-oil-glut-cramps-nigeria-s-development.html","","After years of unfettered spending, Nigeria's leaders are seeking to lower the expectations of their citizens, and have warned that the economic future can no longer be computed on high oil production levels or high oil prices.","D","1","1982-11-26T05:00:00+0000","nyt://article/13f91178-60db-5390-a380-cfdf65237364",1092,"nyt://article/13f91178-60db-5390-a380-cfdf65237364"
"  Oil Price Worries   WASHINGTON The big concern in the 1970's was that skyrocketing oil prices would bring on a worldwide recession. As it turned out, they helped do just that.   Now there is the opposite fear: falling oil prices. That could cause trouble too if major producing nations are forced to default on their debt. Oil demand remains stagnant, with OPEC production expected to be less than 20 million barrels a day in the fourth quarter, down from 23.2 million last year. Analysts are trying to evaluate the chances of a sharp break in prices that could carry the world average down to, say, $25 a barrel, from the current OPEC benchmark of $34.","https://www.nytimes.com/1982/11/28/business/prospects.html","","Oil Price Worries","3","1","1982-11-28T05:00:00+0000","nyt://article/890dada0-d097-5a83-b967-34737ebb90f1",837,"nyt://article/890dada0-d097-5a83-b967-34737ebb90f1"
"  Oil ministers of the Organization of Petroleum Exporting Countries will meet in Vienna on Dec. 19 to try to reach a new agreement on prices and production and to stop a developing price war, the Kuwaiti Minister of State for Cabinet Affairs, Abdul-Aziz Hussein, said today.   He announced the date and location after a Cabinet meeting here that was briefed by the Kuwaiti Oil Minister, Sheik Ali Khalifa al-Sabah.","https://www.nytimes.com/1982/11/29/business/opec-sets-dec-19-talks.html","","Oil ministers of the Organization of Petroleum Exporting Countries will meet in Vienna on Dec. 19 to try to reach a new agreement on prices and production and to stop a developing price war, the Kuwaiti Minister of State for Cabinet Affairs, Abdul-Aziz Hussein, said today.","D","10","1982-11-29T05:00:00+0000","nyt://article/d34a8d9e-c16b-5790-9e3f-acef14ce8b73",143,"nyt://article/d34a8d9e-c16b-5790-9e3f-acef14ce8b73"
"  Mexico is expected to remain independent of OPEC but nonetheless stay close to its price guidelines when President-elect Miguel de la Madrid takes office on Wednesday, oil analysts say.   Although he has not ruled out closer cooperation with the oil producer organization, Mr. de la Madrid has said that Mexico had no plans to join the Organization of Petroleum Exporting Countries.","https://www.nytimes.com/1982/11/30/business/mexico-stand-on-opec.html","","Mexico is expected to remain independent of OPEC but nonetheless stay close to its price guidelines when President-elect Miguel de la Madrid takes office on Wednesday, oil analysts say.","D","26","1982-11-30T05:00:00+0000","nyt://article/61e60ca6-5ec8-5b59-91ef-97d7529d4c17",154,"nyt://article/61e60ca6-5ec8-5b59-91ef-97d7529d4c17"
"  Oil sales by the 13 members of OPEC fell 9 percent last year as a steep decline in production more than offset an increase in prices, the group said today.   The drop in income, which analysts believe has accelerated this year, reflected the emergence of a global oversupply of oil, which persists.","https://www.nytimes.com/1982/12/02/business/opec-sales-fell-last-year.html","","Oil sales by the 13 members of OPEC fell 9 percent last year as a steep decline in production more than offset an increase in prices, the group said today.","D","22","1982-12-02T05:00:00+0000","nyt://article/f34d2c68-16d4-5e94-a635-29446111b5fb",195,"nyt://article/f34d2c68-16d4-5e94-a635-29446111b5fb"
"  The head of a United Nations agency that seeks to increase food production in impoverished countries says his organization may be in jeopardy because Washington is refusing to fulfill a financial pledge.   The agency, the International Fund for Agricultural Development, was established after a 1976 agreement to help small farmers and the landless in the world's poorest countries. It is financed both by the industrialized nations and by the Organization of Petroleum Exporting Countries. In its first three years of operation, the industrial countries contributed $569 million, the OPEC nations $435 million.","https://www.nytimes.com/1982/12/05/world/us-is-said-to-lag-on-pledge-to-food-agency.html","","The head of a United Nations agency that seeks to increase food production in impoverished countries says his organization may be in jeopardy because Washington is refusing to fulfill a financial pledge.","1","15","1982-12-05T05:00:00+0000","nyt://article/0628b49d-d46b-5553-bb7b-f3a449b5a55b",385,"nyt://article/0628b49d-d46b-5553-bb7b-f3a449b5a55b"
"  I have been in business for 34 years and I believe we are facing the most dangerous worldwide economic situation of my professional experience. We are facing it with a political philosophy that appears to be uncaring and backward and without a governmental process worthy of the name. We are facing it with less international cooperation than at any time since World War II.   All over the world, trade and economic activity is contracting, unemployment is growing and financial structures are getting weaker.  In America, a victory over inflation (which may turn out to be Pyrrhic) has been achieved at a very high cost in terms of unemployment, a collapse of investment and a polarization of our political system. The present best-case scenario for 1983 calls for a slow recovery for the economy. That will not be good enough for our basic industries, not good enough for investment in public-works projects, not good enough for employment and not good enough for the health of a seriously strained international banking system.","https://www.nytimes.com/1982/12/05/magazine/alternative-to-reaganomics.html","","I have been in business for 34 years and I believe we are facing the most dangerous worldwide economic situation of my professional experience. We are facing it with a political philosophy that appears to be uncaring and backward and without a governmental process worthy of the name. We are facing it with less international cooperation than at any time since World War II.","6","72","1982-12-05T05:00:00+0000","nyt://article/e9baa75d-4da8-54c3-b64b-f3aae8f381a9",4277,"nyt://article/e9baa75d-4da8-54c3-b64b-f3aae8f381a9"
"  WASHINGTON THE outstanding achievement of President Reagan's economic policy this year is the dramatic slowing of inflation. For the first time since the late 1960's, inflation is clearly on the run:   * In the last year, every major price index compiled by the Federal Government has sharply slowed its rate of rise and raw commodity prices have actually fallen.   * In the midst of the critical Christmas shopping season, many of the nation's leading retailers are cutting prices. The rest are holding prices flat or raising them far more slowly than in the past.    * In spite of a recent flurry of union resistance to concessions, there has been a widespread slowdown in the upward movement of wages over the past few years. That has taken some of the upward pressure off prices.","https://www.nytimes.com/1982/12/05/business/the-moderating-of-inflation.html","","WASHINGTON THE outstanding achievement of President Reagan's economic policy this year is the dramatic slowing of inflation. For the first time since the late 1960's, inflation is clearly on the run:","3","1","1982-12-05T05:00:00+0000","nyt://article/f4f7ff66-4994-57d0-a3aa-cd6203d976c1",2529,"nyt://article/f4f7ff66-4994-57d0-a3aa-cd6203d976c1"
"  Economic growth is likely to resume early in 1983, according to surveys of professional forecasters. But there are questions about the durability of the recovery. Many say that hinges on a continued decline in interest rates. (Page D1.)","https://www.nytimes.com/1982/12/06/business/business-digest-monday-december-6-1982-the-economy.html","","Economic growth is likely to resume early in 1983, according to surveys of professional forecasters. But there are questions about the durability of the recovery. Many say that hinges on a continued decline in interest rates. (Page D1.)","D","1","1982-12-06T05:00:00+0000","nyt://article/5ef2c3d9-7fdd-5327-a425-92dbbc5af481",327,"nyt://article/5ef2c3d9-7fdd-5327-a425-92dbbc5af481"
"  The stability of the international oil market is being threatened by mounting dissension among members of the Organization of Petroleum Exporting Countries.   Western experts believe that disputes among the 13 nations could lead to lower prices for consumers, but would pose severe economic problems in several oil producing countries.   The disagreements within OPEC have resulted from the worldwide oversupply of oil. This surplus, caused principally by the international recession and energy conservation, has reduced the demand for oil exports and cut into OPEC's share of the world market.","https://www.nytimes.com/1982/12/06/business/growing-oil-market-tensions.html","","The stability of the international oil market is being threatened by mounting dissension among members of the Organization of Petroleum Exporting Countries.","D","1","1982-12-06T05:00:00+0000","nyt://article/e8e91b8d-db51-5839-bd3e-bf9a8b53b712",1070,"nyt://article/e8e91b8d-db51-5839-bd3e-bf9a8b53b712"
"  A bill that would raise the gasoline tax to finance a highway repair program ran into opposition in the House despite the support of both parties' leaders. (Page A1.) The Congressional Budget Office urged Congress to consider a different approach to highway improvement. (B15.) Many in Congress acknowledge that the House bill would do little to help the jobless. (B15.)   Banks and savings institutions won Government approval to offer a new checking account paying unlimited interest. The account, which will become available on Jan. 5, requires a minimum balance of $2,500 and permits an unlimited number of checks. The move was another effort to help the banks compete with money market funds. A similar account was cleared three weeks ago by regulators. (A1.)","https://www.nytimes.com/1982/12/07/business/business-digest-tuesday-december-7-1982-the-economy.html","","A bill that would raise the gasoline tax to finance a highway repair program ran into opposition in the House despite the support of both parties' leaders. (Page A1.) The Congressional Budget Office urged Congress to consider a different approach to highway improvement. (B15.) Many in Congress acknowledge that the House bill would do little to help the jobless. (B15.)","D","1","1982-12-07T05:00:00+0000","nyt://article/081eb69c-3c39-57c9-86c9-773ba7185ce5",692,"nyt://article/081eb69c-3c39-57c9-86c9-773ba7185ce5"
"  The Organization of Petroleum Exporting Countries should use graduated oil price cuts as a way of disciplining its members that break production and pricing agreements, a new independent research group with OPEC connections has suggested. Its report was published today by the Middle East Economic Survey, a newsletter.","https://www.nytimes.com/1982/12/07/business/price-advice-for-opec.html","","The Organization of Petroleum Exporting Countries should use graduated oil price cuts as a way of disciplining its members that break production and pricing agreements, a new independent research group with OPEC connections has suggested. Its report was published today by the Middle East Economic Survey, a newsletter.","D","18","1982-12-07T05:00:00+0000","nyt://article/9bda7d72-9eec-50be-8bec-a083814dfe7f",138,"nyt://article/9bda7d72-9eec-50be-8bec-a083814dfe7f"
"  People in the oil industry are speculating these days about the significance of a new oil discovery in the Santa Maria Basin, part of the continental shelf off Santa Barbara, Calif. The companies holding the most leases for drilling in the area are Texaco Inc., the Standard Oil Company of California and the Phillips Petroleum Company.   Although the size of the new reserves is not yet known, all the companies have said there are more than 100 million barrels of oil in the area, making it the largest oil find since the rich Prudhoe Bay field of northern Alaska was discovered in 1968. Many analysts believe the new reserves will total more than 500 million barrels.","https://www.nytimes.com/1982/12/07/business/talking-business-with-silas-of-phillips-petroleum-oil-reserves-off-california.html","","People in the oil industry are speculating these days about the significance of a new oil discovery in the Santa Maria Basin, part of the continental shelf off Santa Barbara, Calif. The companies holding the most leases for drilling in the area are Texaco Inc., the Standard Oil Company of California and the Phillips Petroleum Company.","D","2","1982-12-07T05:00:00+0000","nyt://article/aae7576d-85f1-50bb-b354-228c73f01cd9",689,"nyt://article/aae7576d-85f1-50bb-b354-228c73f01cd9"
"  Two major oil refiners, Texaco Inc. and the Phillips Petroleum Company, said yesterday that they were lowering the price they will pay for domestic crude oil by $1 a barrel. The moves were attributed to the oversupply of crude and lower-than-expected seasonal demand for heating oil.   Separately, the Exxon Corporation said it was increasing its terminal allowance, a form of temporary price discount to wholesalers, on home heating oil by one-half cent a gallon. This was in addition to steps taken by Exxon over the weekend, which effectively lowered the price to dealers of home heating oil by 8.25 cents a gallon. The new move brought the price to wholesalers to 82.25 cents a gallon, more than 20 cents lower than three weeks ago.","https://www.nytimes.com/1982/12/08/business/texaco-and-phillips-to-pay-less-for-oil.html","","Two major oil refiners, Texaco Inc. and the Phillips Petroleum Company, said yesterday that they were lowering the price they will pay for domestic crude oil by $1 a barrel. The moves were attributed to the oversupply of crude and lower-than-expected seasonal demand for heating oil.","D","4","1982-12-08T05:00:00+0000","nyt://article/67353371-1feb-5ab2-8cb3-43866b24a54d",327,"nyt://article/67353371-1feb-5ab2-8cb3-43866b24a54d"
"  The spell of unseasonably warm weather that ended this week and a glut in oil supplies have sent down the wholesale price of home heating oil in the New York metropolitan area. But the reduction, city officials and oil analysts say, will probably not result in comparable savings to the consumer.   Oil heating bills will either remain at last year's levels or dip slightly below them, the officials said. But rates for gas and electricity have risen.","https://www.nytimes.com/1982/12/10/nyregion/wholesale-oil-price-dip-may-not-cut-heat-bills.html","","The spell of unseasonably warm weather that ended this week and a glut in oil supplies have sent down the wholesale price of home heating oil in the New York metropolitan area. But the reduction, city officials and oil analysts say, will probably not result in comparable savings to the consumer.","B","2","1982-12-10T05:00:00+0000","nyt://article/b41635a0-40c2-5ce5-acda-4f894f9c7afe",868,"nyt://article/b41635a0-40c2-5ce5-acda-4f894f9c7afe"
"The Banks Fight Back   A new banking era begins Tuesday when commercial banks and savings institutions begin offering their answer to the high-yielding moneymarket mutual funds.   The banks' new accounts have no rate ceilings and are Federally insured, but require a $2,500 minimum balance, and limit the number of monthly withdrawals. Next month, the banks get a stronger weapon - the insured ''super-NOW'' accounts, also free of rate ceilings but with no limit on withdrawals.   The new competitive freedom, experts say, will likely have two effects: The cost of attracting money will rise, and there will be sizable outflows from money funds, which now harbor about $230 billion.","https://www.nytimes.com/1982/12/12/business/prospects-the-banks-fight-back.html","","The Banks Fight Back","3","1","1982-12-12T05:00:00+0000","nyt://article/37864681-1e7a-58bc-a84b-5aea4169741a",715,"nyt://article/37864681-1e7a-58bc-a84b-5aea4169741a"
"DEPENDENT New England awaits the winter of 1983. President Reagan has decontrolled the price of oil, thereby pushing its cost higher. The consumer has responded by using less oil and the producers, until recently, have responded by spending more money to find new sources of oil.

OPEC has responded by holding its oil price stable for the last 15 months, due to reduced demand along with overproduction.  Nationally, the winter of 1982 was 3 percent colder than the winter of 1981 (5 percent in this area), but 6 percent less heating oil was used. We are importing 1.5 million barrels of oil less a day than we imported a year ago and saving $55 million daily from the OPEC coffers.","https://www.nytimes.com/1982/12/12/nyregion/connecticut-opinion-initiate-energy-saving-at-local-level.html","DEPENDENT New England awaits the winter of 1983. President Reagan has decontrolled the price of oil, thereby pushing its cost higher. The consumer has responded by using less oil and the producers, until recently, have responded by spending more m...","DEPENDENT New England awaits the winter of 1983. President Reagan has decontrolled the price of oil, thereby pushing its cost higher. The consumer has responded by using less oil and the producers, until recently, have responded by spending more money to find new sources of oil.","11","44","1982-12-12T05:00:00+0000","nyt://article/6f3bf025-753f-517a-9097-0a635d6158e6",808,"nyt://article/6f3bf025-753f-517a-9097-0a635d6158e6"
"NEXT Sunday OPEC oil ministers will gather in Vienna to try to d etermine a new price for oil. In the past, such meetings were p receeded by anxious speculation in all oil importing countries abouta nother price hike. Now the only speculation is over whether the p rice will fall and, if so, whether the fall will be controlled and s mall, or uncontrolled and large.

For now, and in the immediate future, the odds still favor maintenance of prices at about current levels. However, the possibility of a deep price break, uncontrollable by OPEC, sometime in 1983 cannot be ignored. Producing a barrel of oil costs a fraction of the current average OPEC price of $33 a barrel, so the price drop in a free fall could be substantial. Thus the stakes in a price collapse are very large - although the likelihood of such a plunge is small.","https://www.nytimes.com/1982/12/12/business/opecs-humbling-could-be-a-problem.html","NEXT Sunday OPEC oil ministers will gather in Vienna to try to d etermine a new price for oil. In the past, such meetings were p receeded by anxious speculation in all oil importing countries abouta nother price hike. Now the only speculation is o...","NEXT Sunday OPEC oil ministers will gather in Vienna to try to d etermine a new price for oil. In the past, such meetings were p receeded by anxious speculation in all oil importing countries abouta nother price hike. Now the only speculation is over whether the p rice will fall and, if so, whether the fall will be controlled and s mall, or uncontrolled and large.","3","2","1982-12-12T05:00:00+0000","nyt://article/b2fe08f9-40e2-5f61-84a8-a4532d11c6cd",997,"nyt://article/b2fe08f9-40e2-5f61-84a8-a4532d11c6cd"
"AS the December OPEC meeting draws near, speculation mounts about t he future of world oil prices. Demand for OPEC oil remains severely d epressed and could drop even further by next spring. In the face of l agging demand, OPEC countries may need to cut production by about 5 p ercent early next year. If some concerted action is not taken, p rices could spiral downward, perhaps to as low as $20 a barrel.

Because a large oil price drop would have such severe economic impacts on most OPEC countries, it is likely that a new production agreement will be reached - if not at the December meeting, then sometime soon. But it is still worth thinking about the implications of a large price drop.","https://www.nytimes.com/1982/12/12/business/it-might-help-now-but-in-time.html","AS the December OPEC meeting draws near, speculation mounts about t he future of world oil prices. Demand for OPEC oil remains severely d epressed and could drop even further by next spring. In the face of l agging demand, OPEC countries may need ...","AS the December OPEC meeting draws near, speculation mounts about t he future of world oil prices. Demand for OPEC oil remains severely d epressed and could drop even further by next spring. In the face of l agging demand, OPEC countries may need to cut production by about 5 p ercent early next year. If some concerted action is not taken, p rices could spiral downward, perhaps to as low as $20 a barrel.","3","2","1982-12-12T05:00:00+0000","nyt://article/e724ddf9-75ad-510c-aa9b-4a645cbd46c2",1063,"nyt://article/e724ddf9-75ad-510c-aa9b-4a645cbd46c2"
"  Last of six articles that have appeared periodically on current world economic problems   After three decades of the greatest growth in history, the world economy has been caught for the last three years in what a committee of international economists assembled by the United   Nations calls ''a vicious spiral of contraction.'' The key economic issue facing all nations today is how to break that spiral and get back on a path of steady growth. But there are sharp disagreements among governments on how to proceed.   High unemployment in the industrial world, the most severe since the Depression of the 1930's, is increasing pressure on governments to pursue ''beggar my neighbor'' policies, excluding foreign goods or devaluing currencies to save jobs at home, whatever the consequences for other nations. Suffering and Instability   Disputes between industrialized countries and developing countries have grown worse as the developing nations see the prices of their commodities fall and the incomes of many of their people depressed to - or below -the subsistence level.","https://www.nytimes.com/1982/12/13/business/world-economic-issue-economic-analysis.html","","Last of six articles that have appeared periodically on current world economic problems","A","1","1982-12-13T05:00:00+0000","nyt://article/5b65eae3-bc42-51fa-aebd-a549ef65e2fc",3007,"nyt://article/5b65eae3-bc42-51fa-aebd-a549ef65e2fc"
"  Kuwait backed OPEC's oil reference price of $34 a barrel in talks today between the Venezuelan energy minister, Humberto Calderon Berti, and Kuwait's oil minister, Sheik Ali Khalifa al-Sabah, sources familiar with the talks said today.   The sources added after the meeting that both countries had identical views on the need to defend the price of the Organization of Petroleum Exporting Countries in the current world glut in an effort to avert a world oil price crash.   Mr. Calderon Berti, touring OPEC capitals in a bid to reconcile opposing factions before oil ministers meet next weekend in Vienna, has already secured similar pledges from Saudi Arabia and Algeria, the sources said.","https://www.nytimes.com/1982/12/14/business/kuwait-backs-34-oil-price.html","","Kuwait backed OPEC's oil reference price of $34 a barrel in talks today between the Venezuelan energy minister, Humberto Calderon Berti, and Kuwait's oil minister, Sheik Ali Khalifa al-Sabah, sources familiar with the talks said today.","D","28","1982-12-14T05:00:00+0000","nyt://article/82d95367-93a1-5f1c-a90d-4c7fa6885ed1",119,"nyt://article/82d95367-93a1-5f1c-a90d-4c7fa6885ed1"
"  The President said he had ''a siting problem'' with the MX missile. I didn't understand. ''A siting problem,'' he said. Pentagon talk.  Congress would probably buy all the MX missiles he wanted if he could just think of a safe way to ''site'' them.   You mean a safe way to look these big nasties in the eye, Mr.  President?  No, he meant a safe place to put them so they couldn't be forcefully dismantled.  Why not speak English, I suggested. ''What you mean is you've got an old-fashioned parking problem.'' No, he couldn't call it a ''parking problem'' without losing face at the Pentagon. Pentagon people never parked missiles, but always ''sited'' them. If the Commander in Chief started talking about parking missiles instead of ''siting'' missiles - well, who knew ...?","https://www.nytimes.com/1982/12/15/opinion/observer-nowhere-near-sited.html","","The President said he had ''a siting problem'' with the MX missile. I didn't understand. ''A siting problem,'' he said. Pentagon talk. Congress would probably buy all the MX missiles he wanted if he could just think of a safe way to ''site'' them.","A","35","1982-12-15T05:00:00+0000","nyt://article/04bb28f4-012e-566e-8448-daace74e826e",845,"nyt://article/04bb28f4-012e-566e-8448-daace74e826e"
"  Venezuela's oil minister, Humberto Calderon Berti, said in Teheran today that the oil price of members of the Organization of Petroleum Exporting Countries should be pegged at $34 a barrel for the next two years, the Teheran radio reported.   He spoke in an interview after a meeting with Iran's oil minister, Mohammad Gharazi, and was quoted as saying that one of the main tasks of the upcoming OPEC conference in Vienna was to defend the current OPEC reference price of $34 a barrel. Mr. Gharazi also said in an interview that the price must not be threatened.   The Venezuelan minister was in Teheran at the end of a tour of OPEC capitals in an effort to find a formula to settle a dispute between radicals, headed by Iran, and moderates, led by Saudi Arabia, over the sharing of production in the present recession-hit market.","https://www.nytimes.com/1982/12/15/business/article-100977-no-title.html","","Venezuela's oil minister, Humberto Calderon Berti, said in Teheran today that the oil price of members of the Organization of Petroleum Exporting Countries should be pegged at $34 a barrel for the next two years, the Teheran radio reported.","D","4","1982-12-15T05:00:00+0000","nyt://article/52b46194-fb65-53f8-a548-4cf62ea5356e",152,"nyt://article/52b46194-fb65-53f8-a548-4cf62ea5356e"
"  On the eve of an important OPEC meeting, France has given Saudi Arabia support in its campaign to preserve the group's official base price of $34 a barrel.   The Energy Ministry announced that two Government oil companies, Elf Aquitaine and Compagnie Fran,caise des Petroles, would buy three million tons of Saudi oil a year for the next three years at $34 a barrel.","https://www.nytimes.com/1982/12/17/business/france-bolsters-saudi-oil-stand.html","","On the eve of an important OPEC meeting, France has given Saudi Arabia support in its campaign to preserve the group's official base price of $34 a barrel.","D","8","1982-12-17T05:00:00+0000","nyt://article/b64a13f4-dcfc-5c7e-a452-8b481007b719",189,"nyt://article/b64a13f4-dcfc-5c7e-a452-8b481007b719"
